SongID,24hrMark,MaxRank,dates,TimeInHours,TimeInPlays,RankOutOfN,ValueOutOf1,dHours,dPlays,dRank,dValue,TotaldTime,TotaldPlays,TotaldRank,TotaldValue,SongName
142,NA,303,February 28th 2015,5.21,73,770,0.112,0.29,4,-6,0.01,5.14,72,-469,0.044,Imma Be
142,NA,303,March 31st 2015,5.5,77,776,0.122,0.21,3,-7,0.003,5.35,75,-476,0.047,Imma Be
142,NA,303,April 30th 2015,5.71,80,783,0.125,0.14,2,-13,-0.003,5.5,77,-489,0.044,Imma Be
142,NA,303,May 31st 2015,5.85,82,796,0.122,0.07,1,-18,-0.008,5.57,78,-507,0.036,Imma Be
142,NA,303,June 30th 2015,5.93,83,814,0.114,0.14,2,-14,-0.002,5.71,80,-521,0.034,Imma Be
142,NA,303,July 31st 2015,6.07,85,828,0.113,0.43,6,2,0.016,6.14,86,-519,0.051,Imma Be
142,NA,303,August 31st 2015,6.5,91,826,0.129,0.07,1,-25,-0.017,6.21,87,-544,0.034,Imma Be
142,NA,303,September 30th 2015,6.57,92,851,0.112,0.14,2,-13,-0.006,6.35,89,-557,0.028,Imma Be
142,NA,303,October 31st 2015,6.71,94,864,0.106,0.21,3,-7,-0.002,6.57,92,-564,0.026,Imma Be
142,NA,303,November 30th 2015,6.92,97,871,0.104,0.07,1,-14,-0.009,6.64,93,-578,0.017,Imma Be
142,NA,303,December 31st 2015,7,98,885,0.095,0,0,-8,0.006,6.64,93,-586,0.023,Imma Be
142,NA,303,January 31st 2016,7,98,893,0.101,0,0,-9,-0.004,6.64,93,-595,0.019,Imma Be
142,NA,303,February 29th 2016,7,98,902,0.097,0,0,-8,-0.001,6.64,93,-603,0.018,Imma Be
142,NA,303,March 31st 2016,7,98,910,0.096,0,0,-8,-0.003,6.64,93,-611,0.016,Imma Be
142,NA,303,April 30th 2016,7,98,918,0.094,0,0,-8,-0.003,6.64,93,-619,0.013,Imma Be
142,NA,303,May 31st 2016,7,98,926,0.091,0,0,-10,-0.004,6.64,93,-629,0.01,Imma Be
142,NA,303,June 30th 2016,7,98,936,0.088,0,0,-6,-0.001,6.64,93,-635,0.009,Imma Be
142,NA,303,July 31st 2016,7,98,942,0.087,0,0,-7,-0.002,6.64,93,-642,0.007,Imma Be
142,NA,303,August 31st 2016,7,98,949,0.085,0.86,12,39,0.04,7.5,105,-603,0.047,Imma Be
142,NA,303,September 30th 2016,7.85,110,910,0.125,0.07,1,-5,-0.001,7.57,106,-608,0.046,Imma Be
142,NA,303,October 31st 2016,7.92,111,915,0.124,0,0,-9,-0.005,7.57,106,-617,0.041,Imma Be
142,NA,303,November 30th 2016,7.92,111,924,0.119,0,0,-8,-0.003,7.57,106,-625,0.038,Imma Be
142,NA,303,December 31st 2016,7.92,111,932,0.116,0,0,-5,-0.001,7.57,106,-630,0.037,Imma Be
142,NA,303,January 31st 2017,7.92,111,937,0.115,0,0,-9,-0.005,7.57,106,-639,0.032,Imma Be
142,NA,303,February 28th 2017,7.92,111,946,0.11,0,0,-6,-0.004,7.57,106,-645,0.028,Imma Be
142,NA,303,March 31st 2017,7.92,111,952,0.106,0,0,-5,-0.002,7.57,106,-650,0.026,Imma Be
142,NA,303,April 30th 2017,7.92,111,957,0.104,0,0,-5,-0.002,7.57,106,-655,0.024,Imma Be
142,NA,303,May 31st 2017,7.92,111,962,0.102,0,0,-2,0,7.57,106,-657,0.024,Imma Be
142,NA,303,June 30th 2017,7.92,111,964,0.102,0,0,-5,-0.001,7.57,106,-662,0.022,Imma Be
142,NA,303,July 31st 2017,7.92,111,969,0.1,0,0,-7,-0.005,7.57,106,-669,0.017,Imma Be
142,NA,303,August 31st 2017,7.92,111,976,0.095,0,0,-9,-0.007,7.57,106,-678,0.01,Imma Be
142,NA,303,September 30th 2017,7.92,111,985,0.088,0,0,-25,-0.008,7.57,106,-703,0.002,Imma Be
142,NA,303,October 31st 2017,7.92,111,1010,0.08,0,0,-7,0.003,7.57,106,-710,0.005,Imma Be
142,NA,303,November 30th 2017,7.92,111,1017,0.083,0,0,-5,-0.002,7.57,106,-715,0.003,Imma Be
142,NA,303,December 31st 2017,7.92,111,1022,0.081,0,0,-6,-0.003,7.57,106,-721,0,Imma Be
142,NA,303,January 31st 2018,7.92,111,1028,0.078,0,0,-6,-0.004,7.57,106,-727,-0.004,Imma Be
142,NA,303,February 28th 2018,7.92,111,1034,0.074,1.71,24,81,0.073,9.28,130,-646,0.069,Imma Be
142,NA,303,March 31st 2018,9.64,135,953,0.147,0,0,-6,-0.003,9.28,130,-652,0.066,Imma Be
142,NA,303,April 30th 2018,9.64,135,959,0.144,0,0,-2,0.018,9.28,130,-654,0.084,Imma Be
142,NA,303,May 31st 2018,9.64,135,961,0.162,0,0,-3,0,9.28,130,-657,0.084,Imma Be
142,NA,303,June 30th 2018,9.64,135,964,0.162,0,0,-5,-0.002,9.28,130,-662,0.082,Imma Be
142,NA,303,July 31st 2018,9.64,135,969,0.16,0,0,-3,-0.002,9.28,130,-665,0.08,Imma Be
142,NA,303,August 31st 2018,9.64,135,972,0.158,1.43,20,60,0.052,10.71,150,-605,0.132,Imma Be
142,NA,303,September 30th 2018,11.07,155,912,0.21,0,0,-7,-0.005,10.71,150,-612,0.126,Imma Be
142,NA,303,October 31st 2018,11.07,155,919,0.204,0,0,-12,-0.008,10.71,150,-624,0.118,Imma Be
142,NA,303,November 30th 2018,11.07,155,931,0.196,0,0,-12,-0.008,10.71,150,-636,0.11,Imma Be
142,NA,303,December 31st 2018,11.07,155,943,0.188,0,0,-4,-0.002,10.71,150,-640,0.108,Imma Be
142,NA,303,January 31st 2019,11.07,155,947,0.186,0,0,-5,-0.001,10.71,150,-645,0.107,Imma Be
142,NA,303,February 28th 2019,11.07,155,952,0.185,0,0,-8,0.018,10.71,150,-653,0.125,Imma Be
142,NA,303,March 31st 2019,11.07,155,960,0.203,0,0,-3,-0.001,10.71,150,-656,0.124,Imma Be
142,NA,303,April 30th 2019,11.07,155,963,0.202,0,0,-9,-0.005,10.71,150,-665,0.119,Imma Be
142,NA,303,May 31st 2019,11.07,155,972,0.197,0,0,-8,-0.002,10.71,150,-673,0.117,Imma Be
142,NA,303,June 30th 2019,11.07,155,980,0.195,0,0,-8,-0.003,10.71,150,-681,0.114,Imma Be
142,NA,303,July 31st 2019,11.07,155,988,0.192,0,0,-5,-0.003,10.71,150,-686,0.111,Imma Be
142,NA,303,August 31st 2019,11.07,155,993,0.189,0,0,-16,-0.011,10.71,150,-702,0.1,Imma Be
142,NA,303,September 30th 2019,11.07,155,1009,0.178,0,0,-18,-0.011,10.71,150,-720,0.09,Imma Be
142,NA,303,October 31st 2019,11.07,155,1027,0.168,0,0,-10,-0.005,10.71,150,-730,0.084,Imma Be
142,NA,303,November 30th 2019,11.07,155,1037,0.162,0,0,-2,0.032,10.71,150,-732,0.116,Imma Be
142,NA,303,December 31st 2019,11.07,155,1039,0.194,0,0,-5,-0.001,10.71,150,-737,0.115,Imma Be
142,NA,303,January 31st 2020,11.07,155,1044,0.193,0,0,-2,0,10.71,150,-739,0.115,Imma Be
142,NA,303,February 29th 2020,11.07,155,1046,0.193,0,0,-4,-0.001,10.71,150,-743,0.114,Imma Be
142,NA,303,March 31st 2020,11.07,155,1050,0.192,0,0,-9,0.013,10.71,150,-752,0.127,Imma Be
142,NA,303,April 30th 2020,11.07,155,1059,0.205,0,0,-12,0.016,10.71,150,-764,0.142,Imma Be
142,NA,303,May 31st 2020,11.07,155,1071,0.221,0,0,-10,0.013,10.71,150,-774,0.156,Imma Be
142,NA,303,June 30th 2020,11.07,155,1081,0.234,0,0,-10,0.013,10.71,150,-784,0.169,Imma Be
142,NA,303,July 31st 2020,11.07,155,1091,0.247,0,0,-10,0.012,10.71,150,-794,0.181,Imma Be
142,NA,303,August 31st 2020,11.07,155,1101,0.259,0,0,-7,0.011,10.71,150,-801,0.192,Imma Be
142,NA,303,September 30th 2020,11.07,155,1108,0.27,0,0,-16,0.002,10.71,150,-817,0.194,Imma Be
142,NA,303,October 31st 2020,11.07,155,1124,0.272,0,0,-18,-0.001,10.71,150,-835,0.193,Imma Be
142,NA,303,November 30th 2020,11.07,155,1142,0.271,0,0,-11,0.018,10.71,150,-846,0.211,Imma Be
142,NA,303,December 31st 2020,11.07,155,1153,0.289,0,0,-24,0.004,10.71,150,-870,0.215,Imma Be
142,NA,303,January 31st 2021,11.07,155,1177,0.294,0,0,-12,0.009,10.71,150,-882,0.224,Imma Be
142,NA,303,February 28th 2021,11.07,155,1189,0.302,0,0,-28,-0.007,10.71,150,-910,0.218,Imma Be
142,NA,303,March 31st 2021,11.07,155,1217,0.296,0,0,-16,0.005,10.71,150,-926,0.223,Imma Be
142,NA,303,April 30th 2021,11.07,155,1233,0.301,0,0,-10,0.002,10.71,150,-936,0.224,Imma Be
142,NA,303,May 31st 2021,11.07,155,1243,0.303,0,0,-14,0.001,10.71,150,-950,0.225,Imma Be
142,NA,303,June 30th 2021,11.07,155,1257,0.304,0,0,-10,0.001,10.71,150,-960,0.226,Imma Be
142,NA,303,July 31st 2021,11.07,155,1267,0.304,0,0,-15,-0.002,10.71,150,-975,0.224,Imma Be
142,NA,303,August 31st 2021,11.07,155,1282,0.303,0,0,-12,0.001,10.71,150,-987,0.225,Imma Be
142,NA,303,September 30th 2021,11.07,155,1294,0.303,0,0,-13,0.001,10.71,150,-1000,0.226,Imma Be
142,NA,303,October 31st 2021,11.07,155,1307,0.304,0,0,-15,-0.008,10.71,150,-1015,0.218,Imma Be
142,NA,303,November 30th 2021,11.07,155,1322,0.296,0,0,-20,-0.005,10.71,150,-1035,0.213,Imma Be
142,NA,303,December 31st 2021,11.07,155,1342,0.291,0,0,-16,-0.008,10.71,150,-1051,0.205,Imma Be
142,NA,303,January 31st 2022,11.07,155,1358,0.283,0,0,-17,-0.009,10.71,150,-1068,0.196,Imma Be
142,NA,303,February 28th 2022,11.07,155,1375,0.274,0,0,-17,-0.001,10.71,150,-1085,0.195,Imma Be
142,NA,303,March 31st 2022,11.07,155,1392,0.274,0,0,-17,-0.008,10.71,150,-1102,0.187,Imma Be
142,NA,303,April 30th 2022,11.07,155,1409,0.266,0,0,-12,0.008,10.71,150,-1114,0.196,Imma Be
142,NA,303,May 31st 2022,11.07,155,1421,0.274,0,0,-13,0.001,10.71,150,-1127,0.197,Imma Be
142,NA,303,June 30th 2022,11.07,155,1434,0.275,0,0,-11,0.002,10.71,150,-1138,0.199,Imma Be
142,NA,303,July 31st 2022,11.07,155,1445,0.278,0,0,-17,-0.002,10.71,150,-1155,0.197,Imma Be
143,NA,58,August 12th 2013,13.739999999999998,216,58,0.8260000000000001,0.32,5,-2,0,NA,NA,NA,NA,In the Dark
143,NA,58,September 4th 2013,14.06,221,60,0.8260000000000001,0.32,5,-5,-0.012,0.64,10,-7,-0.012,In the Dark
143,NA,58,September 29th 2013,14.38,226,65,0.814,0.25,4,-5,-0.011,0.89,14,-12,-0.022,In the Dark
143,NA,58,October 17th 2013,14.63,230,70,0.803,0.13,2,-6,-0.013,1.02,16,-18,-0.036,In the Dark
143,NA,58,November 9th 2013,14.76,232,76,0.79,0.89,14,-13,0.013,1.91,30,-31,-0.022,In the Dark
143,NA,58,December 1st 2013,15.65,246,89,0.804,0.32,5,-7,-0.006,2.23,35,-38,-0.029,In the Dark
143,NA,58,January 1st 2014,15.97,251,96,0.797,0.32,5,-2,0.007,2.54,40,-40,-0.022,In the Dark
143,NA,58,February 1st 2014,16.28,256,98,0.804,0.45,7,-5,0.006,2.99,47,-45,-0.017,In the Dark
143,NA,58,March 10th 2014,16.73,263,103,0.809,0.06,1,-3,0.005,3.05,48,-48,-0.012,In the Dark
143,NA,58,April 20th 2014,16.79,264,106,0.814,0.76,12,-10,-0.002,3.82,60,-58,-0.014,In the Dark
143,NA,58,May 31st 2014,17.56,276,116,0.812,0.13,2,-6,-0.001,3.94,62,-64,-0.015,In the Dark
143,NA,58,June 30th 2014,17.68,278,122,0.811,0.06,1,-7,-0.003,4.01,63,-71,-0.018,In the Dark
143,NA,58,July 31st 2014,17.75,279,129,0.808,0.38,6,-8,-0.004,4.39,69,-79,-0.022,In the Dark
143,NA,58,August 31st 2014,18.13,285,137,0.804,0.06,1,-9,0.002,4.45,70,-88,-0.019,In the Dark
143,NA,58,September 30th 2014,18.19,286,146,0.806,0.32,5,-8,-0.003,4.77,75,-96,-0.022,In the Dark
143,NA,58,October 31st 2014,18.51,291,154,0.804,0.13,2,-6,-0.004,4.9,77,-102,-0.026,In the Dark
143,NA,58,November 30th 2014,18.64,293,160,0.8,0.38,6,-1,0.007,5.28,83,-103,-0.02,In the Dark
143,NA,58,December 31st 2014,19.02,299,161,0.806,0.19,3,-12,-0.01,5.47,86,-115,-0.029,In the Dark
143,NA,58,January 31st 2015,19.21,302,173,0.797,0.25,4,4,0.008,5.73,90,-111,-0.021,In the Dark
143,NA,58,February 28th 2015,19.47,306,169,0.805,0.06,1,-10,-0.008,5.79,91,-121,-0.028,In the Dark
143,NA,58,March 31st 2015,19.53,307,179,0.798,0.06,1,-6,-0.004,5.85,92,-127,-0.033,In the Dark
143,NA,58,April 30th 2015,19.59,308,185,0.793,0.13,2,-4,-0.002,5.98,94,-131,-0.034,In the Dark
143,NA,58,May 31st 2015,19.72,310,189,0.792,0.19,3,-7,-0.005,6.17,97,-138,-0.039,In the Dark
143,NA,58,June 30th 2015,19.91,313,196,0.787,0.19,3,-5,-0.002,6.36,100,-143,-0.041,In the Dark
143,NA,58,July 31st 2015,20.1,316,201,0.785,0.25,4,-5,-0.002,6.62,104,-148,-0.043,In the Dark
143,NA,58,August 31st 2015,20.36,320,206,0.783,0.19,3,-5,-0.003,6.81,107,-153,-0.046,In the Dark
143,NA,58,September 30th 2015,20.55,323,211,0.78,0.19,3,-9,-0.007,7,110,-162,-0.054,In the Dark
143,NA,58,October 31st 2015,20.74,326,220,0.772,0.19,3,-7,-0.006,7.19,113,-169,-0.059,In the Dark
143,NA,58,November 30th 2015,20.93,329,227,0.766,0.13,2,-11,-0.01,7.32,115,-180,-0.069,In the Dark
143,NA,58,December 31st 2015,21.06,331,238,0.757,0,0,-10,-0.006,7.32,115,-190,-0.076,In the Dark
143,NA,58,January 31st 2016,21.06,331,248,0.75,0,0,-14,-0.013,7.32,115,-204,-0.088,In the Dark
143,NA,58,February 29th 2016,21.06,331,262,0.738,0.06,1,-6,-0.004,7.38,116,-210,-0.092,In the Dark
143,NA,58,March 31st 2016,21.12,332,268,0.734,0,0,-16,-0.014,7.38,116,-226,-0.106,In the Dark
143,NA,58,April 30th 2016,21.12,332,284,0.72,0,0,-4,-0.002,7.38,116,-230,-0.108,In the Dark
143,NA,58,May 31st 2016,21.12,332,288,0.717,0,0,-12,-0.01,7.38,116,-242,-0.118,In the Dark
143,NA,58,June 30th 2016,21.12,332,300,0.708,0,0,-17,-0.015,7.38,116,-259,-0.133,In the Dark
143,NA,58,July 31st 2016,21.12,332,317,0.693,0,0,-8,-0.006,7.38,116,-267,-0.139,In the Dark
143,NA,58,August 31st 2016,21.12,332,325,0.687,0,0,-10,-0.009,7.38,116,-277,-0.148,In the Dark
143,NA,58,September 30th 2016,21.12,332,335,0.678,0,0,-7,-0.005,7.38,116,-284,-0.153,In the Dark
143,NA,58,October 31st 2016,21.12,332,342,0.673,0,0,-11,-0.009,7.38,116,-295,-0.162,In the Dark
143,NA,58,November 30th 2016,21.12,332,353,0.663,0,0,-13,-0.011,7.38,116,-308,-0.173,In the Dark
143,NA,58,December 31st 2016,21.12,332,366,0.653,0,0,-11,-0.009,7.38,116,-319,-0.182,In the Dark
143,NA,58,January 31st 2017,21.12,332,377,0.644,0,0,-6,-0.004,7.38,116,-325,-0.186,In the Dark
143,NA,58,February 28th 2017,21.12,332,383,0.64,1.84,29,45,0.043,9.22,145,-280,-0.143,In the Dark
143,NA,58,March 31st 2017,22.96,361,338,0.683,0,0,-12,-0.01,9.22,145,-292,-0.154,In the Dark
143,NA,58,April 30th 2017,22.96,361,350,0.672,0,0,-11,-0.009,9.22,145,-303,-0.163,In the Dark
143,NA,58,May 31st 2017,22.96,361,361,0.663,0,0,-15,-0.013,9.22,145,-318,-0.176,In the Dark
143,NA,58,June 30th 2017,22.96,361,376,0.65,0,0,-8,-0.006,9.22,145,-326,-0.182,In the Dark
143,NA,58,July 31st 2017,22.96,361,384,0.643,0,0,-12,-0.01,9.22,145,-338,-0.193,In the Dark
143,NA,58,August 31st 2017,22.96,361,396,0.633,0,0,-6,-0.005,9.22,145,-344,-0.198,In the Dark
143,NA,58,September 30th 2017,22.96,361,402,0.628,0,0,-1,0.005,9.22,145,-345,-0.193,In the Dark
143,NA,58,October 31st 2017,22.96,361,403,0.633,0,0,-5,-0.001,9.22,145,-350,-0.194,In the Dark
143,NA,58,November 30th 2017,22.96,361,408,0.632,0,0,-11,-0.009,9.22,145,-361,-0.203,In the Dark
143,NA,58,December 31st 2017,22.96,361,419,0.623,0,0,-14,-0.012,9.22,145,-375,-0.214,In the Dark
143,NA,58,January 31st 2018,22.96,361,433,0.612,0,0,-6,-0.005,9.22,145,-381,-0.219,In the Dark
143,NA,58,February 28th 2018,22.96,361,439,0.607,0,0,-11,-0.01,9.22,145,-392,-0.229,In the Dark
143,NA,58,March 31st 2018,22.96,361,450,0.597,0,0,-6,-0.004,9.22,145,-398,-0.233,In the Dark
143,NA,58,April 30th 2018,22.96,361,456,0.593,0,0,-4,0.006,9.22,145,-402,-0.227,In the Dark
143,NA,58,May 31st 2018,22.96,361,460,0.599,0,0,-5,-0.003,9.22,145,-407,-0.23,In the Dark
143,NA,58,June 30th 2018,22.96,361,465,0.596,0,0,-7,-0.005,9.22,145,-414,-0.235,In the Dark
143,NA,58,July 31st 2018,22.96,361,472,0.591,0,0,-6,-0.005,9.22,145,-420,-0.24,In the Dark
143,NA,58,August 31st 2018,22.96,361,478,0.586,0,0,-3,-0.003,9.22,145,-423,-0.243,In the Dark
143,NA,58,September 30th 2018,22.96,361,481,0.583,0,0,-3,-0.002,9.22,145,-426,-0.245,In the Dark
143,NA,58,October 31st 2018,22.96,361,484,0.581,0,0,-6,-0.004,9.22,145,-432,-0.249,In the Dark
143,NA,58,November 30th 2018,22.96,361,490,0.577,0,0,-11,-0.008,9.22,145,-443,-0.257,In the Dark
143,NA,58,December 31st 2018,22.96,361,501,0.569,0,0,-4,-0.003,9.22,145,-447,-0.26,In the Dark
143,NA,58,January 31st 2019,22.96,361,505,0.566,0,0,-7,-0.005,9.22,145,-454,-0.264,In the Dark
143,NA,58,February 28th 2019,22.96,361,512,0.562,0,0,-5,0.009,9.22,145,-459,-0.255,In the Dark
143,NA,58,March 31st 2019,22.96,361,517,0.571,0,0,-3,-0.002,9.22,145,-462,-0.257,In the Dark
143,NA,58,April 30th 2019,22.96,361,520,0.569,0,0,-6,-0.004,9.22,145,-468,-0.261,In the Dark
143,NA,58,May 31st 2019,22.96,361,526,0.565,0,0,-8,-0.004,9.22,145,-476,-0.265,In the Dark
143,NA,58,June 30th 2019,22.96,361,534,0.561,0,0,-8,-0.004,9.22,145,-484,-0.269,In the Dark
143,NA,58,July 31st 2019,22.96,361,542,0.557,0,0,-3,-0.002,9.22,145,-487,-0.271,In the Dark
143,NA,58,August 31st 2019,22.96,361,545,0.555,0,0,-6,-0.004,9.22,145,-493,-0.275,In the Dark
143,NA,58,September 30th 2019,22.96,361,551,0.551,0,0,-12,-0.008,9.22,145,-505,-0.282,In the Dark
143,NA,58,October 31st 2019,22.96,361,563,0.544,0,0,-3,-0.001,9.22,145,-508,-0.283,In the Dark
143,NA,58,November 30th 2019,22.96,361,566,0.543,0,0,-2,0.017,9.22,145,-510,-0.266,In the Dark
143,NA,58,December 31st 2019,22.96,361,568,0.559,0,0,-1,0.001,9.22,145,-511,-0.266,In the Dark
143,NA,58,January 31st 2020,22.96,361,569,0.56,0,0,-11,-0.008,9.22,145,-522,-0.273,In the Dark
143,NA,58,February 29th 2020,22.96,361,580,0.552,0,0,-5,-0.003,9.22,145,-527,-0.276,In the Dark
143,NA,58,March 31st 2020,22.96,361,585,0.55,0,0,-6,0.007,9.22,145,-533,-0.27,In the Dark
143,NA,58,April 30th 2020,22.96,361,591,0.556,0,0,-6,0.009,9.22,145,-539,-0.26,In the Dark
143,NA,58,May 31st 2020,22.96,361,597,0.566,0,0,-8,0.006,9.22,145,-547,-0.255,In the Dark
143,NA,58,June 30th 2020,22.96,361,605,0.571,0,0,-5,0.008,9.22,145,-552,-0.247,In the Dark
143,NA,58,July 31st 2020,22.96,361,610,0.579,0,0,-5,0.007,9.22,145,-557,-0.24,In the Dark
143,NA,58,August 31st 2020,22.96,361,615,0.586,0,0,-4,0.006,9.22,145,-561,-0.234,In the Dark
143,NA,58,September 30th 2020,22.96,361,619,0.592,0,0,-2,0.006,9.22,145,-563,-0.228,In the Dark
143,NA,58,October 31st 2020,22.96,361,621,0.598,0,0,-1,0.005,9.22,145,-564,-0.223,In the Dark
143,NA,58,November 30th 2020,22.96,361,622,0.603,0,0,-2,0.012,9.22,145,-566,-0.211,In the Dark
143,NA,58,December 31st 2020,22.96,361,624,0.615,0,0,-3,0.008,9.22,145,-569,-0.202,In the Dark
143,NA,58,January 31st 2021,22.96,361,627,0.624,0,0,-1,0.008,9.22,145,-570,-0.194,In the Dark
143,NA,58,February 28th 2021,22.96,361,628,0.631,0,0,-6,0.002,9.22,145,-576,-0.193,In the Dark
143,NA,58,March 31st 2021,22.96,361,634,0.633,0,0,-4,0.005,9.22,145,-580,-0.188,In the Dark
143,NA,58,April 30th 2021,22.96,361,638,0.638,0,0,0,0.004,9.22,145,-580,-0.184,In the Dark
143,NA,58,May 31st 2021,22.96,361,638,0.642,1.02,16,25,0.018,10.24,161,-555,-0.166,In the Dark
143,NA,58,June 30th 2021,23.98,377,613,0.66,0,0,-2,0.002,10.24,161,-557,-0.164,In the Dark
143,NA,58,July 31st 2021,23.98,377,615,0.662,0,0,-3,0.001,10.24,161,-560,-0.162,In the Dark
143,NA,58,August 31st 2021,23.98,377,618,0.664,0,0,-2,0.002,10.24,161,-562,-0.16,In the Dark
143,NA,58,September 30th 2021,23.98,377,620,0.666,0,0,-1,0.003,10.24,161,-563,-0.157,In the Dark
143,NA,58,October 31st 2021,23.98,377,621,0.669,0,0,-4,-0.002,10.24,161,-567,-0.159,In the Dark
143,NA,58,November 30th 2021,23.98,377,625,0.667,0,0,-3,0.001,10.24,161,-570,-0.158,In the Dark
143,NA,58,December 31st 2021,23.98,377,628,0.668,0,0,-1,0,10.24,161,-571,-0.158,In the Dark
143,NA,58,January 31st 2022,23.98,377,629,0.668,0,0,-5,-0.003,10.24,161,-576,-0.161,In the Dark
143,NA,58,February 28th 2022,23.98,377,634,0.665,0,0,-2,0.003,10.24,161,-578,-0.158,In the Dark
143,NA,58,March 31st 2022,23.98,377,636,0.668,0,0,-6,-0.003,10.24,161,-584,-0.161,In the Dark
143,NA,58,April 30th 2022,23.98,377,642,0.665,0,0,-4,0.005,10.24,161,-588,-0.156,In the Dark
143,NA,58,May 31st 2022,23.98,377,646,0.67,0,0,-5,0.001,10.24,161,-593,-0.155,In the Dark
143,NA,58,June 30th 2022,23.98,377,651,0.671,0,0,-6,0,10.24,161,-599,-0.155,In the Dark
143,NA,58,July 31st 2022,23.98,377,657,0.672,0,0,-10,-0.002,10.24,161,-609,-0.156,In the Dark
144,NA,136,August 12th 2013,0.64,10,271,0.186,0.5700000000000001,9,-8,0.005,NA,NA,NA,NA,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,September 4th 2013,1.21,19,279,0.191,0.13,2,-12,-0.023,0.7,11,-20,-0.018000000000000002,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,September 29th 2013,1.34,21,291,0.169,0.19,3,-18,-0.037,0.89,14,-38,-0.054,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,October 17th 2013,1.53,24,309,0.132,0.13,2,-9,-0.01,1.02,16,-47,-0.065,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,November 9th 2013,1.65,26,318,0.122,9.73,153,182,0.578,10.75,169,135,0.514,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,December 1st 2013,11.39,179,136,0.7,0.38,6,-9,-0.006,11.13,175,126,0.507,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,January 1st 2014,11.77,185,145,0.693,0.19,3,-9,-0.002,11.32,178,117,0.505,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,February 1st 2014,11.96,188,154,0.691,0.19,3,-17,-0.008,11.51,181,100,0.497,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,March 10th 2014,12.15,191,171,0.683,0.19,3,-10,-0.001,11.7,184,90,0.496,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,April 20th 2014,12.34,194,181,0.682,0.51,8,-11,0.006,12.21,192,79,0.502,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,May 31st 2014,12.85,202,192,0.688,0.25,4,-7,0.004,12.47,196,72,0.506,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,June 30th 2014,13.1,206,199,0.692,0.06,1,-16,-0.012,12.53,197,56,0.494,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,July 31st 2014,13.17,207,215,0.68,0.32,5,-10,-0.002,12.85,202,46,0.492,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,August 31st 2014,13.49,212,225,0.678,0.19,3,-10,0.01,13.04,205,36,0.502,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,September 30th 2014,13.68,215,235,0.688,0.32,5,-22,-0.016,13.36,210,14,0.486,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,October 31st 2014,13.99,220,257,0.672,0.25,4,-2,0.004,13.61,214,12,0.49,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,November 30th 2014,14.25,224,259,0.676,0.13,2,-9,0.002,13.74,216,3,0.491,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,December 31st 2014,14.38,226,268,0.677,0.19,3,-12,-0.007,13.93,219,-9,0.485,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,January 31st 2015,14.57,229,280,0.671,0.06,1,-11,-0.007,13.99,220,-20,0.478,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,February 28th 2015,14.63,230,291,0.664,0.06,1,-21,-0.017,14.06,221,-41,0.461,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,March 31st 2015,14.69,231,312,0.647,0.13,2,-8,-0.005,14.19,223,-49,0.456,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,April 30th 2015,14.82,233,320,0.642,0.25,4,-4,0,14.44,227,-53,0.457,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,May 31st 2015,15.08,237,324,0.643,0.19,3,-11,-0.007,14.63,230,-64,0.449,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,June 30th 2015,15.27,240,335,0.635,0.13,2,-12,-0.007,14.76,232,-76,0.442,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,July 31st 2015,15.39,242,347,0.628,0.25,4,-5,0.001,15.01,236,-81,0.443,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,August 31st 2015,15.65,246,352,0.629,0.25,4,-11,-0.008,15.27,240,-92,0.435,International Love (feat. Chris Brown) (feat. Chris Brown)
144,NA,136,September 30th 2015,15.9,250,363,0.621,0.19,3,-11,-0.008,15.46,243,-103,0.427,International Love (feat. Chris Brown) (feat. Chris Brown)
